latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-8.96704,28.16457,337.44,0.42,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,307.27,4.77,D
-8.96494,28.3123,341.19,0.42,0.38,2025-07-04,1149,N,VIIRS,n,2.0NRT,303.61,4.7,D
-8.96448,28.29269,333.78,0.42,0.38,2025-07-04,1149,N,VIIRS,n,2.0NRT,302.77,3.81,D
-8.96419,28.16029,332.43,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,304.92,5.83,D
-8.96388,28.29651,336.89,0.42,0.38,2025-07-04,1149,N,VIIRS,n,2.0NRT,304.3,6.81,D
-8.96359,28.16405,354.49,0.42,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,308.7,7.97,D
-8.96208,28.30794,330.48,0.42,0.38,2025-07-04,1149,N,VIIRS,l,2.0NRT,302.48,8.16,D
-8.96194,28.48966,331.13,0.43,0.38,2025-07-04,1149,N,VIIRS,n,2.0NRT,299.55,2.47,D
-8.96147,28.31174,337,0.42,0.38,2025-07-04,1149,N,VIIRS,n,2.0NRT,302.11,12.59,D
-8.96074,28.15977,338.73,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,305.63,5.83,D
-8.96014,28.16353,340.76,0.42,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,302.66,7.97,D
-8.95922,28.30357,344.19,0.42,0.38,2025-07-04,1149,N,VIIRS,n,2.0NRT,303.54,8.16,D
-8.95821,25.5958,333.13,0.39,0.36,2025-07-04,1149,N,VIIRS,l,2.0NRT,305.99,2.4,D
-8.95774,25.53103,352.25,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,307.13,7.22,D
-8.95715,25.60282,333.83,0.39,0.36,2025-07-04,1149,N,VIIRS,l,2.0NRT,304.49,3.13,D
-8.95668,28.25239,337.47,0.42,0.38,2025-07-04,1149,N,VIIRS,n,2.0NRT,307.44,2.96,D
-8.95554,25.77122,333.83,0.39,0.36,2025-07-04,1149,N,VIIRS,l,2.0NRT,306.18,6.63,D
-8.95487,25.59529,330.3,0.39,0.36,2025-07-04,1149,N,VIIRS,l,2.0NRT,305.07,1.85,D
-8.95434,25.59881,347.82,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,307.11,6.37,D
-8.95322,28.25184,332.43,0.42,0.38,2025-07-04,1149,N,VIIRS,l,2.0NRT,303.36,2.96,D
-8.95274,25.7672,357.04,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,314.78,17.86,D
-8.95221,25.7707,350.2,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,309.64,6.63,D
-8.95047,25.75969,341.58,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,306.39,10.8,D
-8.95036,28.24751,338,0.42,0.38,2025-07-04,1149,N,VIIRS,n,2.0NRT,307.81,22.84,D
-8.94573,27.52501,334.22,0.4,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,301.25,2.73,D
-8.9437,26.36015,334.08,0.38,0.36,2025-07-04,1149,N,VIIRS,l,2.0NRT,308.84,4.35,D
-8.94368,27.78242,353.94,0.4,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,303.69,8.68,D
-8.94256,27.34688,334.29,0.39,0.37,2025-07-04,1149,N,VIIRS,l,2.0NRT,305.23,2.01,D
-8.93955,27.5203,335.04,0.4,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,301.22,3.8,D
-8.93662,26.58457,331.35,0.39,0.36,2025-07-04,1149,N,VIIRS,l,2.0NRT,303.33,2.48,D
-8.93609,26.58806,332.31,0.39,0.36,2025-07-04,1149,N,VIIRS,l,2.0NRT,303.91,2.48,D
-8.93326,26.47302,334.49,0.38,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,302.9,3.66,D
-8.93247,24.37013,357.27,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,308.97,27.28,D
-8.93193,27.96949,348.54,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,303.38,5.55,D
-8.93192,24.37385,355.31,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,314.44,21.45,D
-8.93136,24.37757,349.81,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,307.06,21.45,D
-8.93033,28.15116,342.93,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,305.42,5.79,D
-8.92984,24.07788,353.41,0.42,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,306.15,53.31,D
-8.92972,28.15495,335.68,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,303.93,5.79,D
-8.92904,24.36964,345.43,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,304.98,50.34,D
-8.92873,27.58926,344.72,0.4,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,303.28,2.8,D
-8.92851,27.96893,339.15,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,299.79,4.6,D
-8.92849,24.37336,367,0.41,0.37,2025-07-04,1149,N,VIIRS,h,2.0NRT,325.6,132.02,D
-8.92794,24.37707,367,0.41,0.37,2025-07-04,1149,N,VIIRS,h,2.0NRT,341.22,132.02,D
-8.92749,28.14682,333.53,0.41,0.37,2025-07-04,1149,N,VIIRS,l,2.0NRT,303.91,3.48,D
-8.92739,24.38079,336.48,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,305.1,27.89,D
-8.92668,32.58137,333.66,0.48,0.48,2025-07-04,1149,N,VIIRS,l,2.0NRT,307.52,1.81,D
-8.92617,24.36541,345,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,308.57,50.34,D
-8.92451,24.37659,331.38,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,300.51,132.02,D
-8.9245,26.59699,330.11,0.39,0.36,2025-07-04,1149,N,VIIRS,l,2.0NRT,304.57,4.43,D
-8.92405,28.14624,330.24,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,300.12,1.72,D
-8.92396,24.38031,352.61,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,302.07,27.89,D
-8.92389,24.99186,344.49,0.39,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,308,4.47,D
-8.92345,28.15003,334.8,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,303.82,3.59,D
-8.92282,24.99903,337.1,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,306.28,6.2,D
-8.92275,24.36492,345.02,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,310.18,21.6,D
-8.92059,29.43428,345.57,0.47,0.4,2025-07-04,1149,N,VIIRS,n,2.0NRT,311.23,9.24,D
-8.92054,24.37982,341.8,0.41,0.37,2025-07-04,1149,N,VIIRS,l,2.0NRT,313.51,29.63,D
-8.92053,24.99136,341.44,0.39,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,307.8,4.47,D
-8.92009,26.60353,334.67,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,300.89,3.4,D
-8.91991,29.43856,331.51,0.47,0.4,2025-07-04,1149,N,VIIRS,n,2.0NRT,304.38,9.24,D
-8.91893,25.00209,341.86,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,305.67,6.2,D
-8.91877,24.36814,333.79,0.41,0.37,2025-07-04,1149,N,VIIRS,l,2.0NRT,304.8,21.6,D
-8.91871,27.52069,334.8,0.4,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,305.16,11.88,D
-8.91815,27.5243,334.54,0.4,0.37,2025-07-04,1149,N,VIIRS,l,2.0NRT,307.3,11.88,D
-8.91716,24.99085,336.48,0.39,0.37,2025-07-04,1149,N,VIIRS,l,2.0NRT,307.41,5.14,D
-8.91712,24.37931,337.51,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,302.78,29.63,D
-8.91695,29.43363,336.23,0.47,0.4,2025-07-04,1149,N,VIIRS,n,2.0NRT,308.28,9.24,D
-8.91627,29.43793,333.9,0.47,0.4,2025-07-04,1149,N,VIIRS,n,2.0NRT,305.49,9.24,D
-8.91535,24.36762,335.98,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,300.1,3.73,D
-8.9148,24.37135,355.92,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,303.91,13.19,D
-8.91425,24.37507,338.92,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,302.99,13.19,D
-8.91276,28.26107,335.91,0.42,0.38,2025-07-04,1149,N,VIIRS,n,2.0NRT,307.41,2.5,D
-8.91138,24.37083,342.92,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,304.17,13.19,D
-8.91101,29.35428,347.28,0.46,0.39,2025-07-04,1149,N,VIIRS,n,2.0NRT,304.56,6.08,D
-8.91083,24.37456,338.45,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,305.57,13.19,D
-8.91077,27.76991,338.45,0.4,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,305.88,2.34,D
-8.90825,26.45844,332.96,0.38,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,307.28,0.96,D
-8.90797,27.54495,346.44,0.4,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,302.52,4.17,D
-8.90796,24.37031,330.45,0.41,0.37,2025-07-04,1149,N,VIIRS,l,2.0NRT,301.76,2.25,D
-8.90776,23.9619,343,0.42,0.38,2025-07-04,1149,N,VIIRS,n,2.0NRT,309.88,4.69,D
-8.90711,27.54442,348.97,0.4,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,304.41,7.7,D
-8.90661,25.59878,334.1,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,305.37,2.86,D
-8.90619,27.57819,331.85,0.4,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,303.03,1.94,D
-8.90394,25.84209,334.15,0.38,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,303.3,2.29,D
-8.90371,29.85518,345.01,0.49,0.4,2025-07-04,1149,N,VIIRS,n,2.0NRT,309.62,20.8,D
-8.90292,28.08752,331.44,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,299.39,2.88,D
-8.90166,27.78348,330.64,0.4,0.37,2025-07-04,1149,N,VIIRS,l,2.0NRT,302.35,2.68,D
-8.90035,27.52101,330.19,0.4,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,302.87,4.87,D
-8.90032,27.40967,345.49,0.4,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,303.41,4.31,D
-8.89996,29.85471,337.64,0.49,0.4,2025-07-04,1149,N,VIIRS,n,2.0NRT,309.53,8.11,D
-8.89978,27.52464,331.62,0.4,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,299.9,4.84,D
-8.89868,26.43192,345.88,0.38,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,307.86,39.25,D
-8.89792,34.12975,339.07,0.6,0.53,2025-07-04,1149,N,VIIRS,n,2.0NRT,294.23,7.89,D
-8.89791,28.05218,330.87,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,301.84,3.14,D
-8.89698,25.79813,340.74,0.38,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,306.15,2.99,D
-8.89676,34.12727,332.43,0.6,0.53,2025-07-04,1149,N,VIIRS,n,2.0NRT,294.14,12.19,D
-8.8961,34.13981,339.01,0.6,0.53,2025-07-04,1149,N,VIIRS,n,2.0NRT,294.28,9.52,D
-8.89602,26.56044,331.19,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,305.21,1.98,D
-8.89499,34.13748,345.62,0.61,0.53,2025-07-04,1149,N,VIIRS,n,2.0NRT,297.04,16.2,D
-8.89231,28.13265,340.59,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,300.32,5,D
-8.89149,30.09473,339.57,0.51,0.41,2025-07-04,1149,N,VIIRS,n,2.0NRT,309.11,10.39,D
-8.89129,34.1384,341.97,0.6,0.53,2025-07-04,1149,N,VIIRS,n,2.0NRT,292.7,10.29,D
-8.89114,26.36992,333,0.38,0.36,2025-07-04,1149,N,VIIRS,l,2.0NRT,307.81,1.29,D
-8.89001,27.70275,346.26,0.4,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,306.85,11.6,D
-8.88559,25.4978,339.26,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,307.38,2.11,D
-8.88518,27.95459,333.98,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,301.52,3.07,D
-8.88041,31.44481,330.53,0.4,0.45,2025-07-04,1149,N,VIIRS,l,2.0NRT,305.46,4.22,D
-8.87928,24.25537,333.63,0.41,0.37,2025-07-04,1149,N,VIIRS,l,2.0NRT,305.04,6.41,D
-8.87725,24.74095,340.74,0.4,0.37,2025-07-04,1149,N,VIIRS,l,2.0NRT,312.1,32.67,D
-8.87659,28.07584,332.99,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,300.7,3.64,D
-8.8764,24.25111,332.09,0.41,0.37,2025-07-04,1149,N,VIIRS,l,2.0NRT,304.65,10.59,D
-8.87606,27.67756,332.86,0.4,0.37,2025-07-04,1149,N,VIIRS,l,2.0NRT,305.39,2.29,D
-8.8759,32.66475,335.48,0.48,0.48,2025-07-04,1149,N,VIIRS,n,2.0NRT,304.57,7.07,D
-8.87431,25.65489,335.86,0.39,0.36,2025-07-04,1149,N,VIIRS,l,2.0NRT,307.74,1.41,D
-8.87223,25.65383,353.13,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,309.39,7.91,D
-8.87163,25.40919,344.9,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,305.99,3.64,D
-8.87049,25.6428,338.51,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,306.72,3.16,D
-8.86898,31.1905,332.88,0.39,0.44,2025-07-04,1149,N,VIIRS,l,2.0NRT,305.05,2.09,D
-8.86837,25.65683,330.03,0.39,0.36,2025-07-04,1149,N,VIIRS,l,2.0NRT,304.94,2.95,D
-8.86716,25.64229,343.54,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,305.2,2.75,D
-8.86183,27.74674,335.29,0.4,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,302.07,3.13,D
-8.86153,31.45674,339.24,0.41,0.45,2025-07-04,1149,N,VIIRS,n,2.0NRT,306.77,4.56,D
-8.86078,29.31984,340.28,0.46,0.39,2025-07-04,1149,N,VIIRS,n,2.0NRT,302.1,12.39,D
-8.86055,28.33457,343.55,0.42,0.38,2025-07-04,1149,N,VIIRS,n,2.0NRT,304.68,7.85,D
-8.86041,26.65907,337.65,0.39,0.36,2025-07-04,1149,N,VIIRS,l,2.0NRT,309.97,3.49,D
-8.85934,28.34222,338.85,0.42,0.38,2025-07-04,1149,N,VIIRS,n,2.0NRT,302.59,3.24,D
-8.85742,31.45606,340.1,0.41,0.45,2025-07-04,1149,N,VIIRS,n,2.0NRT,306.14,5.39,D
-8.85587,28.34171,347.09,0.42,0.38,2025-07-04,1149,N,VIIRS,n,2.0NRT,303.14,7.96,D
-8.85546,26.66909,344.96,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,306.07,2.75,D
-8.85216,29.32708,343.36,0.46,0.39,2025-07-04,1149,N,VIIRS,n,2.0NRT,299.43,4.41,D
-8.85147,29.33127,330.37,0.46,0.39,2025-07-04,1149,N,VIIRS,n,2.0NRT,300.09,4.41,D
-8.85079,29.33546,332.02,0.46,0.39,2025-07-04,1149,N,VIIRS,n,2.0NRT,300.67,6.29,D
-8.85047,26.30578,331.41,0.38,0.36,2025-07-04,1149,N,VIIRS,l,2.0NRT,304.27,1.62,D
-8.8502,25.59664,343.39,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,307.6,5.13,D
-8.84988,26.66101,351.36,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,310.31,11.94,D
-8.84914,25.60366,351.14,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,306.03,6.46,D
-8.8474,25.59262,339.17,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,307.28,17.16,D
-8.84716,29.33489,331.93,0.46,0.39,2025-07-04,1149,N,VIIRS,n,2.0NRT,299.7,5.07,D
-8.84714,26.30527,341.31,0.38,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,307.61,2.37,D
-8.84687,25.59613,349.14,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,307.27,15.09,D
-8.84634,25.59964,341.36,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,306.62,15.09,D
-8.84581,25.60315,333.12,0.39,0.36,2025-07-04,1149,N,VIIRS,l,2.0NRT,306.2,5.3,D
-8.84417,27.43755,337.46,0.4,0.37,2025-07-04,1149,N,VIIRS,l,2.0NRT,309,5.78,D
-8.8441,29.30481,336.52,0.46,0.39,2025-07-04,1149,N,VIIRS,n,2.0NRT,305.47,30.92,D
-8.84406,29.30842,332.73,0.46,0.39,2025-07-04,1149,N,VIIRS,n,2.0NRT,299.28,14.81,D
-8.84295,26.44415,341.02,0.38,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,305.3,3.71,D
-8.84214,31.25358,340.23,0.39,0.44,2025-07-04,1149,N,VIIRS,n,2.0NRT,306.75,11.32,D
-8.84159,26.67051,343.45,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,310.98,27.45,D
-8.84156,31.25711,342.03,0.39,0.44,2025-07-04,1149,N,VIIRS,n,2.0NRT,310.08,11.32,D
-8.8408,27.43703,341.73,0.4,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,304.36,16.26,D
-8.83799,27.43288,335.81,0.4,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,303.94,16.26,D
-8.83742,27.4365,352.91,0.4,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,307.92,16.26,D
-8.83639,28.00011,330.45,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,299.65,3.44,D
-8.83238,28.0033,339.19,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,301.4,6.3,D
-8.82669,27.48292,330.01,0.4,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,303.36,1.33,D
-8.82616,25.08239,341.03,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,304.89,4.26,D
-8.82386,26.30168,337.71,0.38,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,308.13,3.93,D
-8.82355,27.85783,336.23,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,302.8,5.7,D
-8.82348,25.66076,335.86,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,305.56,4.04,D
-8.82333,26.30517,346.34,0.38,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,308.09,3.93,D
-8.82072,27.85362,332.67,0.41,0.37,2025-07-04,1149,N,VIIRS,l,2.0NRT,303.06,4.07,D
-8.82054,26.30116,346.32,0.38,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,306.37,5.32,D
-8.82014,27.85731,355.99,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,303.98,5.7,D
-8.81865,28.00121,336.87,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,302.42,6.53,D
-8.81845,31.41246,355.37,0.4,0.44,2025-07-04,1149,N,VIIRS,n,2.0NRT,311.48,14.58,D
-8.81838,27.66837,334.11,0.4,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,302.68,2.83,D
-8.81621,31.41108,355.95,0.4,0.44,2025-07-04,1149,N,VIIRS,n,2.0NRT,312.98,24.65,D
-8.81366,26.45753,334,0.38,0.36,2025-07-04,1149,N,VIIRS,l,2.0NRT,304.45,2.72,D
-8.81272,31.40673,347.74,0.4,0.44,2025-07-04,1149,N,VIIRS,n,2.0NRT,312.26,8.59,D
-8.81102,27.67093,333.59,0.4,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,303.41,4.67,D
-8.8109,25.60863,334.26,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,303.32,10.27,D
-8.80922,31.40243,338.01,0.4,0.44,2025-07-04,1149,N,VIIRS,l,2.0NRT,308.31,5.33,D
-8.80757,25.60813,339.24,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,307.03,10.27,D
-8.80666,27.61027,335.06,0.4,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,302.8,2.49,D
-8.80529,25.60061,331.01,0.39,0.36,2025-07-04,1149,N,VIIRS,l,2.0NRT,304.89,2.41,D
-8.80476,25.60412,345.62,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,305.43,4.65,D
-8.80468,31.07982,331.31,0.38,0.44,2025-07-04,1149,N,VIIRS,n,2.0NRT,304.21,3.58,D
-8.80347,27.04997,332.1,0.39,0.36,2025-07-04,1149,N,VIIRS,l,2.0NRT,303.17,4.4,D
-8.80292,27.05353,349.04,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,301.46,16.28,D
-8.80269,27.25422,338.27,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,310.25,3.16,D
-8.80081,27.84673,347.4,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,306.6,8.47,D
-8.80036,31.22917,354.88,0.39,0.44,2025-07-04,1149,N,VIIRS,n,2.0NRT,311.92,16.48,D
-8.79978,31.2326,334.5,0.39,0.44,2025-07-04,1149,N,VIIRS,l,2.0NRT,305.56,5.66,D
-8.79933,26.94425,336.61,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,303.3,3.69,D
-8.79878,26.94779,352.8,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,306.98,3.69,D
-8.79859,29.93183,333.79,0.5,0.41,2025-07-04,1149,N,VIIRS,l,2.0NRT,307.14,4.7,D
-8.79823,26.95134,356.62,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,306.73,17.68,D
-8.79786,28.41524,334.77,0.42,0.38,2025-07-04,1149,N,VIIRS,n,2.0NRT,304.33,5.46,D
-8.79768,26.9549,346.08,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,312.14,17.68,D
-8.79739,27.8462,345.83,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,305.15,6.43,D
-8.79733,27.0454,339.55,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,305.44,14.69,D
-8.79708,26.93667,367,0.39,0.36,2025-07-04,1149,N,VIIRS,h,2.0NRT,309.46,7.36,D
-8.79654,26.9402,350,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,309.03,7.36,D
-8.79629,31.22859,340.1,0.39,0.44,2025-07-04,1149,N,VIIRS,l,2.0NRT,310.23,4.33,D
-8.79484,26.92911,339.41,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,306.07,5.06,D
-8.79438,28.41468,342.47,0.42,0.38,2025-07-04,1149,N,VIIRS,n,2.0NRT,306.1,5.75,D
-8.79433,26.95438,351.93,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,308.07,84.1,D
-8.79429,26.93263,353.55,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,311.31,5.06,D
-8.79424,30.00577,335.54,0.5,0.41,2025-07-04,1149,N,VIIRS,n,2.0NRT,305.57,7.02,D
-8.79412,29.93567,348.15,0.5,0.41,2025-07-04,1149,N,VIIRS,n,2.0NRT,308.11,8.33,D
-8.79351,30.01027,333.26,0.5,0.41,2025-07-04,1149,N,VIIRS,n,2.0NRT,304.56,6.06,D
-8.79338,29.94018,341.56,0.5,0.41,2025-07-04,1149,N,VIIRS,n,2.0NRT,306.22,8.33,D
-8.79204,26.92508,335.2,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,305.48,3.82,D
-8.7915,26.92859,346.63,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,311.28,8.18,D
-8.79124,31.35881,367,0.4,0.44,2025-07-04,1149,N,VIIRS,h,2.0NRT,308.5,11.55,D
-8.79115,25.4287,336.03,0.39,0.36,2025-07-04,1149,N,VIIRS,l,2.0NRT,308.16,5.21,D
-8.7909,28.41412,338.88,0.42,0.38,2025-07-04,1149,N,VIIRS,n,2.0NRT,303.39,5.75,D
-8.79084,27.77692,338.46,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,304.73,4.48,D
-8.79044,26.95742,356.57,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,306.49,34.73,D
-8.78967,27.78432,330.7,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,303.03,1.53,D
-8.78906,28.4256,345.92,0.43,0.38,2025-07-04,1149,N,VIIRS,n,2.0NRT,303.84,8.28,D
-8.78872,29.25658,332.11,0.46,0.39,2025-07-04,1149,N,VIIRS,n,2.0NRT,300.56,3.71,D
-8.7887,26.92456,345.7,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,310.2,3.82,D
-8.7883,27.56973,338.63,0.4,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,302.61,2.81,D
-8.78802,27.77267,330.57,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,301.51,3.85,D
-8.78781,25.42819,335.95,0.39,0.36,2025-07-04,1149,N,VIIRS,l,2.0NRT,306.17,5.21,D
-8.78744,27.77637,335.32,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,306.47,9.08,D
-8.7871,26.95691,349.34,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,306.42,6.47,D
-8.78702,26.92013,334.68,0.39,0.36,2025-07-04,1149,N,VIIRS,l,2.0NRT,306.28,4.59,D
-8.78648,26.92365,346.86,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,311.42,4.59,D
-8.78619,27.96193,332.23,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,301.06,2.24,D
-8.78597,28.37805,330.68,0.42,0.38,2025-07-04,1149,N,VIIRS,l,2.0NRT,304.13,16.73,D
-8.78595,25.68372,336.87,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,304.65,3.68,D
-8.78561,27.96563,339.66,0.41,0.37,2025-07-04,1149,N,VIIRS,n,2.0NRT,300.73,5.54,D
-8.78558,28.42506,340.69,0.43,0.38,2025-07-04,1149,N,VIIRS,n,2.0NRT,301.78,4.99,D
-8.78486,26.94929,344.82,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,310.49,4.96,D
-8.7843,26.95286,346.48,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,306.17,4.96,D
-8.78368,26.91964,350.7,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,309.93,4.59,D
-8.78311,28.37367,340.51,0.42,0.38,2025-07-04,1149,N,VIIRS,n,2.0NRT,304.79,4.84,D
-8.78268,26.94839,350.17,0.39,0.36,2025-07-04,1149,N,VIIRS,n,2.0NRT,306.28,6.23,D
-8.78249,28.3775,355.99,0.42,0.38,2025-07-04,1149,N,VIIRS,n,2.0NRT,309.71,16.73,D
